customer_id,customer_name,city,state,customer_status,order_id,order_value,product_name,product_category,order_date,order_status,promotion_applied,payment_details,name_on_payment,seller_id,seller_name,seller_city,seller_rating
CUST10099,Chasmum Atwal,Panipat,Arunachal Pradesh,new,ORD100583,7339.23,T-Shirt,Fashion,2025-04-19 02:36:30,fulfilled,no,Credit Card,Chasmum Atwal,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10284,Onveer Nazareth,Bhopal,Assam,new,ORD100174,13139.14,Fiction Novel,Books,2025-03-19 00:57:32,fulfilled,yes,Cash,Onveer Nazareth,SELL1024,"Yadav, Loke and Oak Retail",Bhopal,4.9
CUST10076,Zayyan Bumb,Surat,Telangana,active,ORD100535,31434.44,Fiction Novel,Books,2024-09-12 10:01:36,fulfilled,no,Credit Card,Zayyan Bumb,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10079,Urvashi Contractor,Kirari Suleman Nagar,Tamil Nadu,new,ORD101078,33435.17,Kurta,Fashion,2024-09-13 13:24:10,processing,yes,Credit Card,Urvashi Contractor,SELL1014,"Garg, Walla and Konda Retail",Kirari Suleman Nagar,4.5
CUST10044,Mohini Narasimhan,Coimbatore,Tripura,new,ORD101176,14785.55,Sandals,Footwear,2025-04-24 01:55:59,fulfilled,yes,UPI,Mohini Narasimhan,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10310,Manbir Kibe,Chapra,Tamil Nadu,new,ORD101106,8336.53,Laptop,Electronics,2025-11-07 14:23:33,returned,yes,Cash,Manbir Kibe,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10253,Parth Shetty,South Dumdum,Uttar Pradesh,inactive,ORD100982,2298.72,Laptop,Electronics,2025-06-13 07:51:54,fulfilled,yes,Credit Card,Parth Shetty,SELL1004,Saini and Sons Retail,South Dumdum,4.6
CUST10158,Mekhala Pau,Tenali,Andhra Pradesh,new,ORD100285,32496.59,Fiction Novel,Books,2026-04-17 09:12:34,fulfilled,yes,Cash,Mekhala Pau,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10129,Rayaan Trivedi,Coimbatore,Himachal Pradesh,active,ORD100867,43950.01,Face Cream,Beauty,2024-09-02 12:43:47,fulfilled,no,UPI,Rayaan Trivedi,SELL1010,Boase Inc Retail,Coimbatore,3.8
CUST10067,Tanish Bhatt,Vellore,Karnataka,active,ORD100374,18214.16,Bracelet,Jewelry,2025-12-27 04:12:54,returned,yes,UPI,Tanish Bhatt,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10229,Laksh Dubey,Sagar,West Bengal,dormant,ORD101196,10451.75,Phone Case,Mobile Accessories,2026-02-20 18:24:37,fulfilled,yes,Credit Card,Laksh Dubey,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10295,Yashasvi Shankar,Thrissur,Odisha,active,ORD100031,17302.28,Bracelet,Jewelry,2024-06-04 03:24:45,fulfilled,yes,UPI,Yashasvi Shankar,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10205,Pushti Ravel,Ramagundam,Bihar,active,ORD100551,20486.4,Laptop,Electronics,2024-05-23 17:57:10,fulfilled,no,Cash,Pushti Ravel,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10020,Madhavi Lanka,Baranagar,Maharashtra,active,ORD100210,7050.18,Face Wash,Beauty,2025-01-13 11:05:17,fulfilled,no,Cash,Madhavi Lanka,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10331,Ganga Gaba,Bardhaman,Tamil Nadu,new,ORD101046,12417.14,Bracelet,Jewelry,2026-01-05 06:46:13,returned,yes,Cash,Ganga Gaba,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10248,Aarav Pandit,Aurangabad,Maharashtra,active,ORD100923,13193.23,Laptop,Electronics,2024-08-03 09:39:30,fulfilled,yes,Credit Card,Aarav Pandit,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Aurangabad,3.7
CUST10173,Imaran Bal,Kanpur,Kerala,active,ORD100809,9468.68,Phone Case,Mobile Accessories,2026-01-21 04:07:33,fulfilled,no,Cash,Imaran Bal,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10145,Wridesh Tank,Ahmednagar,Manipur,dormant,ORD100617,14410.6,Charger,Mobile Accessories,2024-05-29 00:58:21,returned,no,Cash,Hemal Dara,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10195,Devika Nair,Faridabad,Chhattisgarh,new,ORD100932,41678.32,Puzzle,Toys & Games,2025-08-17 03:09:13,processing,yes,Cash,Devika Nair,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10278,Jeremiah Nadig,Hospet,Manipur,dormant,ORD100619,26615.56,Face Wash,Beauty,2025-04-14 20:21:13,fulfilled,yes,Credit Card,Vanya Bobal,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10094,Urvashi Wali,Khandwa,Telangana,active,ORD100188,433.79,Face Wash,Beauty,2024-09-06 16:01:03,fulfilled,yes,UPI,Urvashi Wali,SELL1002,Balay-Balan Retail,Khandwa,3.9
CUST10256,Urvashi Kulkarni,Jhansi,Jharkhand,new,ORD100710,18017.12,Charger,Mobile Accessories,2025-11-26 08:13:12,fulfilled,yes,UPI,Urvashi Kulkarni,SELL1003,Tiwari PLC Retail,Jhansi,3.8
CUST10355,Anya Gulati,Patna,Uttar Pradesh,inactive,ORD100936,6886.47,Face Wash,Beauty,2026-02-12 02:33:19,returned,no,Credit Card,Anthony Bhattacharyya,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10111,Pavani Contractor,Jalgaon,Himachal Pradesh,inactive,ORD101168,21921.75,Cookware Set,Home & Kitchen,2025-05-31 18:43:02,returned,yes,Cash,Pavani Contractor,SELL1017,Kakar PLC Retail,Jalgaon,4.4
CUST10349,Darpan Biswas,Patna,Jharkhand,new,ORD101219,41060.62,Smartphone,Electronics,2025-03-06 00:10:30,fulfilled,no,UPI,Darpan Biswas,SELL1019,Koshy Ltd Retail,Patna,3.5
CUST10318,Bhavna Dara,Tenali,Uttarakhand,active,ORD101097,36119.33,Running Shoes,Footwear,2026-01-26 20:51:57,processing,yes,UPI,Bhavna Dara,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10148,Zashil Shan,Davanagere,Madhya Pradesh,active,ORD100901,37107.13,Bed Sheet,Home & Kitchen,2024-11-04 20:07:45,returned,no,Cash,Zashil Shan,SELL1007,Rai Inc Retail,Davanagere,3.6
CUST10117,Arunima Golla,Pallavaram,Assam,dormant,ORD100083,11692.83,Bed Sheet,Home & Kitchen,2026-04-11 05:03:46,fulfilled,no,Credit Card,Anika Batra,SELL1002,Balay-Balan Retail,Pallavaram,3.9
CUST10185,Urvi Bhavsar,Guwahati,Assam,dormant,ORD100701,40911.17,Smartphone,Electronics,2024-11-05 09:35:28,processing,yes,Credit Card,Urvi Bhavsar,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10211,Aahana Hora,Madanapalle,Chhattisgarh,active,ORD100048,15726.39,Phone Case,Mobile Accessories,2025-05-13 08:11:22,lost_parcel,yes,UPI,Aahana Hora,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10116,Ansh Luthra,Akola,Meghalaya,new,ORD101283,23632.28,Charger,Mobile Accessories,2025-03-26 11:05:07,processing,no,Credit Card,Ansh Luthra,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10199,Darika Bath,Tenali,Punjab,new,ORD100155,43510.86,Face Wash,Beauty,2025-01-16 06:22:23,fulfilled,no,UPI,Darika Bath,SELL1011,Kaul Inc Retail,Tenali,4.3
CUST10221,Reva Viswanathan,Bharatpur,Kerala,new,ORD101151,35725.69,Football,Sports,2024-11-13 01:01:05,processing,yes,UPI,Reva Viswanathan,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10259,Watika Tank,Kadapa,Himachal Pradesh,active,ORD101141,7748.22,Badminton Racket,Sports,2025-03-09 08:50:14,fulfilled,no,Cash,Watika Tank,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10002,Michael Prakash,Panvel,Tripura,active,ORD100974,5512.37,Jacket,Fashion,2024-09-14 06:32:30,fulfilled,no,Cash,Michael Prakash,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10104,Max Dixit,Guwahati,Haryana,active,ORD101057,7267.32,Tablet,Electronics,2025-07-16 21:47:11,fulfilled,no,Credit Card,Max Dixit,SELL1024,"Yadav, Loke and Oak Retail",Guwahati,4.9
CUST10342,Sanya Wable,Solapur,Odisha,new,ORD100807,2883.16,Screen Guard,Mobile Accessories,2025-01-03 07:34:40,fulfilled,no,Cash,Sanya Wable,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10281,Ekantika Kar,Kadapa,Jharkhand,new,ORD101229,5949.11,Smart Watch,Electronics,2024-12-12 09:59:54,fulfilled,no,Credit Card,Ekantika Kar,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10374,Dhriti Sachdev,Phusro,West Bengal,new,ORD101480,44422.71,Hair Oil,Beauty,2025-04-11 22:28:52,fulfilled,no,Credit Card,Dhriti Sachdev,SELL1012,Patla-Gaba Retail,Phusro,3.5
CUST10230,Yashica Zacharia,Naihati,Tripura,active,ORD101436,35773.71,Saree,Fashion,2025-11-23 19:25:58,fulfilled,no,Credit Card,Yashica Zacharia,SELL1003,Tiwari PLC Retail,Naihati,3.8
CUST10065,Wahab Magar,Imphal,Nagaland,active,ORD100179,38569.6,Doll,Toys & Games,2025-07-30 10:22:06,fulfilled,yes,UPI,Wahab Magar,SELL1016,Balay LLC Retail,Imphal,3.8
CUST10231,Krisha Dube,Bokaro,Uttarakhand,active,ORD101355,34330.89,Refrigerator,Home & Kitchen,2025-09-03 17:28:47,fulfilled,no,UPI,Krisha Dube,SELL1009,Memon Ltd Retail,Bokaro,3.5
CUST10000,Nakul Setty,Firozabad,Mizoram,new,ORD101246,3305.65,Phone Case,Mobile Accessories,2025-03-18 12:01:55,fulfilled,no,Credit Card,Nakul Setty,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10190,Ishwar Mallick,Haldia,West Bengal,new,ORD101040,25459.01,Silver Earrings,Jewelry,2025-07-10 08:32:45,fulfilled,no,Credit Card,Ishwar Mallick,SELL1009,Memon Ltd Retail,Haldia,3.5
CUST10275,Warjas Tak,Karimnagar,Nagaland,active,ORD100949,39992.17,Mixer Grinder,Home & Kitchen,2024-08-24 23:55:57,fulfilled,yes,Cash,Warjas Tak,SELL1019,Koshy Ltd Retail,Karimnagar,3.5
CUST10204,Rajata Bahl,Solapur,West Bengal,active,ORD100816,8906.41,Badminton Racket,Sports,2025-08-24 09:46:11,returned,yes,UPI,Rajata Bahl,SELL1003,Tiwari PLC Retail,Solapur,3.8
CUST10134,Urvashi Raj,Saharanpur,Meghalaya,active,ORD100363,8721.83,Board Game,Toys & Games,2025-04-01 10:28:58,fulfilled,yes,Credit Card,Urvashi Raj,SELL1007,Rai Inc Retail,Saharanpur,3.6
CUST10324,Abdul Dugar,Fatehpur,Meghalaya,active,ORD101177,7414.49,Dress,Fashion,2024-09-20 20:28:41,fulfilled,yes,Cash,Abdul Dugar,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10044,Mohini Narasimhan,Coimbatore,Tripura,new,ORD101198,18081.89,Dress,Fashion,2025-09-19 08:23:28,fulfilled,no,Cash,Mohini Narasimhan,SELL1002,Balay-Balan Retail,Coimbatore,3.9
CUST10082,Faqid Kibe,Barasat,West Bengal,dormant,ORD100346,27492.58,Exam Guide,Books,2026-02-10 02:48:42,fulfilled,no,UPI,Faqid Kibe,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10167,Janani Chaudhary,Tinsukia,Rajasthan,new,ORD101010,26989.38,Smart Watch,Electronics,2026-04-30 17:23:02,fulfilled,no,UPI,Janani Chaudhary,SELL1015,Madan-Kanda Retail,Tinsukia,4.3
CUST10252,Gaurangi Deol,Nagercoil,Nagaland,new,ORD100614,32751.89,Cookware Set,Home & Kitchen,2024-07-21 08:44:04,fulfilled,no,UPI,Gaurangi Deol,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10323,Odika Narayanan,Salem,Sikkim,active,ORD100965,42069.09,Face Cream,Beauty,2024-10-03 01:12:40,returned,no,UPI,Odika Narayanan,SELL1024,"Yadav, Loke and Oak Retail",Salem,4.9
CUST10308,Avi Som,Adoni,Odisha,dormant,ORD101273,42854.14,Dumbbells,Sports,2025-04-25 00:10:11,fulfilled,yes,UPI,Manbir Kuruvilla,SELL1019,Koshy Ltd Retail,Adoni,3.5
CUST10175,Oviya Vora,Rajkot,Meghalaya,active,ORD100589,1651.84,Gold Necklace,Jewelry,2025-10-08 16:40:38,fulfilled,no,Credit Card,Oviya Vora,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10152,Theodore Gupta,Durgapur,Rajasthan,dormant,ORD101288,44809.48,Exam Guide,Books,2026-03-31 06:26:33,lost_parcel,no,Cash,Theodore Gupta,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10135,Jonathan Thakkar,Salem,West Bengal,new,ORD100631,38444.24,Cricket Bat,Sports,2024-09-05 08:07:36,fulfilled,yes,UPI,Jonathan Thakkar,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10174,Ekiya Babu,Bilaspur,Arunachal Pradesh,active,ORD100243,19500.44,Bluetooth Speaker,Electronics,2026-01-08 01:17:10,returned,yes,Cash,Ekiya Babu,SELL1006,Dugal-Kale Retail,Bilaspur,4.8
CUST10073,Avi Chacko,Bhavnagar,West Bengal,dormant,ORD101374,5158.52,Lipstick,Beauty,2025-11-23 23:11:01,fulfilled,no,UPI,Avi Chacko,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10282,Zashil Hegde,Cuttack,Rajasthan,new,ORD101451,31891.25,Football,Sports,2026-03-07 19:48:12,fulfilled,no,Credit Card,Zashil Hegde,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10217,Yashica Rajagopalan,Amaravati,Nagaland,new,ORD100764,41551.44,Gold Necklace,Jewelry,2024-09-21 00:19:19,fulfilled,no,Credit Card,Yashica Rajagopalan,SELL1006,Dugal-Kale Retail,Amaravati,4.8
CUST10208,Farhan Randhawa,Sonipat,Haryana,active,ORD100987,30873.56,Board Game,Toys & Games,2024-07-08 04:35:01,lost_parcel,no,UPI,Farhan Randhawa,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10328,Baljiwan Andra,Tezpur,Punjab,active,ORD100411,19261.59,Jeans,Fashion,2024-11-23 03:10:09,returned,yes,Cash,Baljiwan Andra,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10115,Rachana Naidu,Indore,Assam,inactive,ORD101420,19795.97,Saree,Fashion,2024-10-29 09:35:46,returned,yes,Cash,Nimrat Varghese,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10219,David Seshadri,Tiruvottiyur,Tamil Nadu,new,ORD101225,3716.11,Badminton Racket,Sports,2024-06-25 11:34:16,fulfilled,yes,UPI,David Seshadri,SELL1019,Koshy Ltd Retail,Tiruvottiyur,3.5
CUST10133,William Rajagopal,Bulandshahr,Arunachal Pradesh,active,ORD100308,37813.07,Cookware Set,Home & Kitchen,2024-11-10 06:15:05,fulfilled,yes,Cash,William Rajagopal,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10150,Chakrika Bains,Panipat,Andhra Pradesh,new,ORD100881,13977.46,Building Blocks,Toys & Games,2024-07-18 20:07:33,fulfilled,yes,UPI,Chakrika Bains,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10238,Anjali Sengupta,Junagadh,Assam,new,ORD100398,30495.69,Power Bank,Mobile Accessories,2025-03-19 16:36:44,fulfilled,no,UPI,Anjali Sengupta,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10319,Madhav Mannan,Tumkur,Tamil Nadu,new,ORD100370,30204.95,Mixer Grinder,Home & Kitchen,2025-11-20 05:04:31,returned,no,Cash,Madhav Mannan,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10239,Shravya Palla,Vijayanagaram,Arunachal Pradesh,new,ORD100054,10793.46,Self Help Book,Books,2025-11-04 03:18:41,returned,yes,Credit Card,Shravya Palla,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Vijayanagaram,3.7
CUST10158,Mekhala Pau,Tenali,Andhra Pradesh,new,ORD101338,34492.59,Biography,Books,2026-05-07 01:27:34,fulfilled,yes,Credit Card,Mekhala Pau,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10026,William Lanka,Mira-Bhayandar,Sikkim,new,ORD101182,1382.69,Jeans,Fashion,2024-10-16 09:24:52,fulfilled,no,Credit Card,William Lanka,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10228,Pranit Kala,Shivpuri,Gujarat,active,ORD100312,41299.84,Saree,Fashion,2025-07-29 05:36:09,fulfilled,no,UPI,Pranit Kala,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10046,Jack Lal,Amaravati,Himachal Pradesh,new,ORD100921,22592.57,Lipstick,Beauty,2025-07-23 02:50:53,fulfilled,no,Credit Card,Jack Lal,SELL1012,Patla-Gaba Retail,Amaravati,3.5
CUST10116,Ansh Luthra,Akola,Meghalaya,new,ORD100109,29625.3,Remote Car,Toys & Games,2025-12-05 07:14:19,fulfilled,no,Credit Card,Ansh Luthra,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10217,Yashica Rajagopalan,Amaravati,Nagaland,new,ORD100718,38757.98,Self Help Book,Books,2025-01-17 12:56:04,fulfilled,no,UPI,Yashica Rajagopalan,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10370,Ranveer Dalal,Latur,Tamil Nadu,inactive,ORD100691,36876.97,Dumbbells,Sports,2025-01-22 15:19:45,fulfilled,no,UPI,Lila Salvi,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10287,Chameli Setty,Allahabad,Goa,active,ORD100100,29600.91,Bed Sheet,Home & Kitchen,2026-04-18 04:18:10,fulfilled,no,Cash,Chameli Setty,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10013,Raagini Pandya,Bulandshahr,Manipur,new,ORD101125,13901.07,Exam Guide,Books,2024-05-30 16:16:52,fulfilled,yes,UPI,Raagini Pandya,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10362,Eiravati Saha,Jalgaon,Jharkhand,new,ORD100669,3738.62,Water Bottle,Home & Kitchen,2026-03-10 18:22:51,fulfilled,yes,UPI,Eiravati Saha,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10348,Tejas Bora,Bhusawal,Kerala,new,ORD101375,9699.26,Water Bottle,Home & Kitchen,2025-06-19 11:12:00,returned,yes,UPI,Tejas Bora,SELL1005,Ahuja-Dutta Retail,Bhusawal,4.5
CUST10231,Krisha Dube,Bokaro,Uttarakhand,active,ORD100266,23518.68,Gold Necklace,Jewelry,2025-03-10 15:28:10,processing,no,Credit Card,Krisha Dube,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10248,Aarav Pandit,Aurangabad,Maharashtra,active,ORD100678,13510.69,Biography,Books,2026-04-19 06:09:16,returned,no,Cash,Aarav Pandit,SELL1021,"Tak, Chand and Batta Retail",Aurangabad,4.5
CUST10317,Vrinda Nadig,Karnal,Nagaland,new,ORD100296,31450.14,Laptop,Electronics,2025-10-20 02:38:36,fulfilled,no,Cash,Vrinda Nadig,SELL1010,Boase Inc Retail,Karnal,3.8
CUST10219,David Seshadri,Tiruvottiyur,Tamil Nadu,new,ORD100529,44869.42,Power Bank,Mobile Accessories,2025-06-25 09:14:30,fulfilled,yes,UPI,David Seshadri,SELL1007,Rai Inc Retail,Tiruvottiyur,3.6
CUST10024,Wahab Raval,Jehanabad,Haryana,new,ORD100944,4130.19,Kurta,Fashion,2026-04-24 19:43:39,fulfilled,no,Cash,Wahab Raval,SELL1002,Balay-Balan Retail,Jehanabad,3.9
CUST10085,Tripti Dua,Belgaum,Telangana,active,ORD101013,6212.76,Headphones,Electronics,2025-01-26 14:59:32,fulfilled,yes,UPI,Tripti Dua,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10136,Harish Vora,Kanpur,Telangana,active,ORD100950,27939.94,Ring,Jewelry,2024-06-23 23:46:06,processing,no,Cash,Harish Vora,SELL1021,"Tak, Chand and Batta Retail",Kanpur,4.5
CUST10190,Ishwar Mallick,Haldia,West Bengal,new,ORD100377,22118.58,Doll,Toys & Games,2026-01-30 02:31:01,fulfilled,yes,Cash,Ishwar Mallick,SELL1001,Chaudry Ltd Retail,Haldia,3.5
CUST10066,Lakshit Dora,Yamunanagar,Tamil Nadu,active,ORD100286,36253.71,Smart Watch,Electronics,2026-02-11 18:09:52,returned,no,UPI,Lakshit Dora,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10353,Aarush Bajaj,Madhyamgram,Sikkim,new,ORD101438,36648.1,Board Game,Toys & Games,2024-12-21 17:16:47,fulfilled,no,Credit Card,Aarush Bajaj,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10256,Urvashi Kulkarni,Jhansi,Jharkhand,new,ORD100730,24775.59,Bluetooth Speaker,Electronics,2024-11-27 17:17:03,fulfilled,yes,Credit Card,Urvashi Kulkarni,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10373,Unnati Chaudhari,Imphal,Gujarat,active,ORD100126,11637.42,Headphones,Electronics,2026-01-12 15:57:36,fulfilled,yes,Cash,Unnati Chaudhari,SELL1002,Balay-Balan Retail,Imphal,3.9
CUST10068,Ojasvi Bhatia,Bidar,Madhya Pradesh,inactive,ORD100327,39881.41,Yoga Mat,Sports,2024-08-19 23:32:26,fulfilled,no,UPI,Ojasvi Bhatia,SELL1014,"Garg, Walla and Konda Retail",Bidar,4.5
CUST10227,Pallavi Trivedi,Surat,Kerala,active,ORD100292,22892.13,Board Game,Toys & Games,2024-08-14 18:38:42,fulfilled,yes,UPI,Pallavi Trivedi,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10073,Avi Chacko,Bhavnagar,West Bengal,dormant,ORD100548,1739.69,Headphones,Electronics,2025-06-04 21:39:35,returned,yes,Cash,Avi Chacko,SELL1013,Loke Ltd Retail,Bhavnagar,3.8
CUST10105,Omaja Kara,Hospet,Manipur,active,ORD100727,2423.7,Running Shoes,Footwear,2026-03-10 07:09:38,fulfilled,yes,Credit Card,Omaja Kara,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10047,Ikbal Saraf,Satara,Maharashtra,active,ORD100908,36972.89,Cookware Set,Home & Kitchen,2024-11-30 14:59:05,fulfilled,no,Credit Card,Ikbal Saraf,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10186,Gopal Pradhan,Miryalaguda,Arunachal Pradesh,active,ORD100355,39027.65,Flip Flops,Footwear,2025-07-24 12:12:17,fulfilled,no,Credit Card,Gopal Pradhan,SELL1019,Koshy Ltd Retail,Miryalaguda,3.5
CUST10361,Prisha Tandon,Hapur,Rajasthan,active,ORD100170,3831.69,Bracelet,Jewelry,2024-08-02 02:41:41,returned,no,Credit Card,Prisha Tandon,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10374,Dhriti Sachdev,Phusro,West Bengal,new,ORD100966,29768.15,Mixer Grinder,Home & Kitchen,2025-02-20 17:49:54,fulfilled,no,UPI,Dhriti Sachdev,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10060,Theodore Goda,Dhanbad,Nagaland,dormant,ORD101133,14028.77,Sneakers,Footwear,2026-01-23 02:58:03,fulfilled,no,Credit Card,Theodore Goda,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10329,Gautami Mane,Tinsukia,Mizoram,active,ORD100651,17085.67,Face Cream,Beauty,2025-12-09 20:12:29,lost_parcel,yes,Credit Card,Gautami Mane,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10205,Pushti Ravel,Ramagundam,Bihar,active,ORD100209,37806.2,Dress,Fashion,2024-09-04 01:33:33,fulfilled,yes,UPI,Pushti Ravel,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10349,Darpan Biswas,Patna,Jharkhand,new,ORD101397,29719.73,Hair Oil,Beauty,2026-02-20 11:07:16,fulfilled,yes,UPI,Darpan Biswas,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10378,Vritti Sharma,Nagercoil,Goa,new,ORD100140,36529.75,Football,Sports,2025-10-31 18:16:54,fulfilled,no,Cash,Vritti Sharma,SELL1022,"Dutta, Sami and Bhatt Retail",Nagercoil,4.0
CUST10364,Charita Dhawan,Howrah,Nagaland,inactive,ORD101083,19823.68,Running Shoes,Footwear,2026-01-13 07:05:21,returned,yes,Cash,Janya Bora,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10216,Dakshesh Pillay,Solapur,Rajasthan,new,ORD100990,27453.38,Laptop,Electronics,2024-10-23 18:00:51,fulfilled,no,UPI,Dakshesh Pillay,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10075,Suhani Narain,Nadiad,Himachal Pradesh,new,ORD100650,30554.99,Yoga Mat,Sports,2025-08-22 18:18:20,fulfilled,no,Credit Card,Suhani Narain,SELL1024,"Yadav, Loke and Oak Retail",Nadiad,4.9
CUST10153,Balveer More,Visakhapatnam,Odisha,dormant,ORD101188,2831.23,Saree,Fashion,2024-06-29 09:07:23,fulfilled,no,UPI,Balveer More,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10049,Aarav Venkatesh,Bharatpur,Maharashtra,new,ORD101498,20858.42,Power Bank,Mobile Accessories,2024-09-30 20:37:56,fulfilled,no,Cash,Aarav Venkatesh,SELL1012,Patla-Gaba Retail,Bharatpur,3.5
CUST10370,Ranveer Dalal,Latur,Tamil Nadu,inactive,ORD100485,24463.65,Biography,Books,2025-04-29 15:31:14,fulfilled,no,Cash,Ranveer Dalal,SELL1014,"Garg, Walla and Konda Retail",Latur,4.5
CUST10044,Mohini Narasimhan,Coimbatore,Tripura,new,ORD100527,3988.85,Sneakers,Footwear,2024-12-15 11:29:14,fulfilled,no,Credit Card,Mohini Narasimhan,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10112,Ekbal Bhasin,Aizawl,Punjab,new,ORD100199,31928.39,Gold Necklace,Jewelry,2025-01-09 15:38:18,fulfilled,yes,UPI,Ekbal Bhasin,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10129,Rayaan Trivedi,Coimbatore,Himachal Pradesh,active,ORD100889,4137.74,Perfume,Beauty,2024-08-23 14:32:50,fulfilled,no,UPI,Rayaan Trivedi,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10217,Yashica Rajagopalan,Amaravati,Nagaland,new,ORD100844,31432.8,Ring,Jewelry,2024-08-10 13:36:05,fulfilled,yes,Cash,Yashica Rajagopalan,SELL1017,Kakar PLC Retail,Amaravati,4.4
CUST10173,Imaran Bal,Kanpur,Kerala,active,ORD101068,6163.66,Exam Guide,Books,2025-07-04 17:33:46,fulfilled,no,UPI,Imaran Bal,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
