customer_id,customer_name,city,state,customer_status,order_id,order_value,product_name,product_category,order_date,order_status,promotion_applied,payment_details,name_on_payment,seller_id,seller_name,seller_city,seller_rating
CUST10061,Jairaj Shan,Madhyamgram,Sikkim,new,ORD100236,27686.31,Running Shoes,Footwear,2026-02-13 17:29:17,fulfilled,yes,UPI,Jairaj Shan,SELL1024,"Yadav, Loke and Oak Retail",Madhyamgram,4.9
CUST10285,Alka Kade,Tadipatri,Rajasthan,inactive,ORD100596,29841.06,Bracelet,Jewelry,2024-08-01 00:54:38,fulfilled,no,UPI,Zashil Butala,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10211,Aahana Hora,Madanapalle,Chhattisgarh,active,ORD100962,20888.4,Water Bottle,Home & Kitchen,2025-03-13 19:31:15,fulfilled,no,UPI,Aahana Hora,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10004,Wriddhish Bhardwaj,Tezpur,Assam,active,ORD101445,8782.79,Biography,Books,2024-12-02 06:31:25,returned,yes,UPI,Wriddhish Bhardwaj,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10099,Chasmum Atwal,Panipat,Arunachal Pradesh,new,ORD101163,44381.94,Kurta,Fashion,2024-07-31 20:31:27,fulfilled,no,UPI,Chasmum Atwal,SELL1019,Koshy Ltd Retail,Panipat,3.5
CUST10235,Triya Manda,Ambala,Mizoram,new,ORD100590,5993.64,Jacket,Fashion,2025-01-10 00:06:29,fulfilled,yes,UPI,Triya Manda,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10180,Dominic Date,Bhimavaram,Nagaland,dormant,ORD100208,33054.65,Yoga Mat,Sports,2025-06-09 15:21:16,lost_parcel,yes,UPI,Tanvi Chhabra,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10026,William Lanka,Mira-Bhayandar,Sikkim,new,ORD101074,18769.2,Bracelet,Jewelry,2026-05-04 04:14:32,fulfilled,yes,Cash,William Lanka,SELL1021,"Tak, Chand and Batta Retail",Mira-Bhayandar,4.5
CUST10376,Chakrika Dua,Ozhukarai,Haryana,active,ORD100899,20223.65,Building Blocks,Toys & Games,2024-08-21 16:16:40,lost_parcel,no,Cash,Chakrika Dua,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10281,Ekantika Kar,Kadapa,Jharkhand,new,ORD100353,32715.57,Power Bank,Mobile Accessories,2025-06-25 07:45:02,fulfilled,no,Cash,Ekantika Kar,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10341,Ojasvi Sinha,Shahjahanpur,Sikkim,inactive,ORD100058,30588.88,Mixer Grinder,Home & Kitchen,2025-10-10 07:26:39,processing,no,Cash,Girik Ravi,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10157,Ishwar Sidhu,Ajmer,Tripura,dormant,ORD100303,24915.33,Smartphone,Electronics,2025-10-03 13:10:49,lost_parcel,yes,UPI,Garima Sani,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10208,Farhan Randhawa,Sonipat,Haryana,active,ORD101447,18034.42,Board Game,Toys & Games,2026-02-19 19:11:40,fulfilled,yes,UPI,Farhan Randhawa,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10362,Eiravati Saha,Jalgaon,Jharkhand,new,ORD100843,14981.37,Mixer Grinder,Home & Kitchen,2025-01-14 09:20:27,fulfilled,no,Credit Card,Eiravati Saha,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10281,Ekantika Kar,Kadapa,Jharkhand,new,ORD101261,24513.44,Mixer Grinder,Home & Kitchen,2025-03-23 04:36:50,fulfilled,no,UPI,Ekantika Kar,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Raipur,3.7
CUST10332,Akshay Nazareth,Tezpur,Sikkim,new,ORD101430,34014.74,Football,Sports,2025-10-05 08:48:27,fulfilled,no,UPI,Akshay Nazareth,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10378,Vritti Sharma,Nagercoil,Goa,new,ORD101209,34778.63,Exam Guide,Books,2025-05-23 08:55:26,fulfilled,no,Cash,Vritti Sharma,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10241,Udarsh Bala,Navi Mumbai,Uttarakhand,dormant,ORD100367,31622.17,Board Game,Toys & Games,2025-12-14 06:50:33,returned,no,Credit Card,Shivani Sanghvi,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10049,Aarav Venkatesh,Bharatpur,Maharashtra,new,ORD101357,13366.57,Puzzle,Toys & Games,2024-10-31 17:31:54,fulfilled,yes,Credit Card,Aarav Venkatesh,SELL1020,Rastogi-Pathak Retail,Bharatpur,4.7
CUST10023,Dakshesh Trivedi,Gaya,Assam,dormant,ORD101197,5963.33,Water Bottle,Home & Kitchen,2025-10-16 17:52:43,fulfilled,no,Cash,Dakshesh Trivedi,SELL1001,Chaudry Ltd Retail,Gaya,3.5
CUST10058,Tamanna Sachdeva,Yamunanagar,Meghalaya,new,ORD101304,21554.14,Cricket Bat,Sports,2026-05-08 22:50:16,fulfilled,yes,UPI,Tamanna Sachdeva,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10281,Ekantika Kar,Kadapa,Jharkhand,new,ORD101232,19774.79,Silver Earrings,Jewelry,2024-12-15 03:17:08,lost_parcel,yes,Cash,Ekantika Kar,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Kadapa,3.7
CUST10207,Gaurang Sarkar,Latur,Maharashtra,active,ORD100704,32296.5,Self Help Book,Books,2024-07-06 12:08:54,fulfilled,yes,Cash,Gaurang Sarkar,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10257,Champak Narula,Amravati,Uttar Pradesh,dormant,ORD100233,6520.45,Self Help Book,Books,2025-11-11 07:52:44,fulfilled,no,Cash,Xavier Nanda,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10126,Umang Comar,Kochi,Rajasthan,active,ORD100618,12238.09,Kurta,Fashion,2026-03-19 18:49:57,returned,yes,UPI,Umang Comar,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10088,Ladli Nayar,Shimla,West Bengal,active,ORD100196,39468.62,Power Bank,Mobile Accessories,2025-04-23 03:52:48,fulfilled,yes,Credit Card,Ladli Nayar,SELL1013,Loke Ltd Retail,Shimla,3.8
CUST10112,Ekbal Bhasin,Aizawl,Punjab,new,ORD101259,10580.46,Face Cream,Beauty,2025-01-07 15:56:03,fulfilled,yes,UPI,Ekbal Bhasin,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10144,Onkar Gill,Phagwara,West Bengal,dormant,ORD100081,27003.01,Cookbook,Books,2026-03-25 19:47:56,fulfilled,yes,Credit Card,Onkar Gill,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10043,Inaya Mody,Rajahmundry,Andhra Pradesh,active,ORD101404,7261.55,Gold Necklace,Jewelry,2025-05-02 00:53:52,lost_parcel,no,Credit Card,Inaya Mody,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10111,Pavani Contractor,Jalgaon,Himachal Pradesh,inactive,ORD100597,35807.09,Cookbook,Books,2025-03-05 08:35:50,fulfilled,no,UPI,Pavani Contractor,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10186,Gopal Pradhan,Miryalaguda,Arunachal Pradesh,active,ORD101156,16151.42,Doll,Toys & Games,2024-12-09 08:42:01,lost_parcel,no,Credit Card,Gopal Pradhan,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10135,Jonathan Thakkar,Salem,West Bengal,new,ORD100111,8356.93,Hair Oil,Beauty,2025-06-13 12:22:57,processing,yes,Credit Card,Jonathan Thakkar,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10019,Tanay Rattan,Dehradun,Madhya Pradesh,new,ORD101276,28744.19,Hair Oil,Beauty,2025-12-06 07:06:34,fulfilled,no,Credit Card,Tanay Rattan,SELL1020,Rastogi-Pathak Retail,Dehradun,4.7
CUST10094,Urvashi Wali,Khandwa,Telangana,active,ORD100780,3954.18,Charger,Mobile Accessories,2026-02-03 08:05:05,fulfilled,yes,UPI,Urvashi Wali,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10230,Yashica Zacharia,Naihati,Tripura,active,ORD100983,12698.87,Running Shoes,Footwear,2025-04-05 13:01:06,fulfilled,yes,UPI,Yashica Zacharia,SELL1002,Balay-Balan Retail,Bellary,3.9
CUST10324,Abdul Dugar,Fatehpur,Meghalaya,active,ORD100799,39354.07,Sneakers,Footwear,2024-06-25 05:05:53,returned,yes,UPI,Abdul Dugar,SELL1022,"Dutta, Sami and Bhatt Retail",Fatehpur,4.0
CUST10151,Watika Mangat,Medininagar,Uttar Pradesh,dormant,ORD101265,10674.8,Badminton Racket,Sports,2024-06-16 12:18:47,returned,yes,UPI,Jai Sen,SELL1018,"Tata, Randhawa and Shanker Retail",Medininagar,4.7
CUST10356,Amol Khosla,Jabalpur,Bihar,dormant,ORD101150,12647.52,Face Cream,Beauty,2025-11-05 06:31:32,fulfilled,no,UPI,Amol Khosla,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10190,Ishwar Mallick,Haldia,West Bengal,new,ORD100824,14142.98,Bracelet,Jewelry,2026-01-01 05:20:35,returned,yes,Cash,Ishwar Mallick,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10028,Ethan Yogi,Guna,Himachal Pradesh,new,ORD100382,22580.49,Cricket Bat,Sports,2026-03-28 19:48:00,fulfilled,no,Credit Card,Ethan Yogi,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10011,Arya Sunder,Panvel,Chhattisgarh,dormant,ORD100538,41525.4,Exam Guide,Books,2024-09-07 23:11:54,fulfilled,no,Credit Card,Oeshi Prashad,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10137,Nimrat Dubey,Nandyal,Uttar Pradesh,inactive,ORD101493,6712.99,Dress,Fashion,2024-11-09 06:04:39,returned,yes,Credit Card,Nimrat Dubey,SELL1007,Rai Inc Retail,Nandyal,3.6
CUST10162,Jackson Dey,Agra,Jharkhand,inactive,ORD101112,33694.19,Dumbbells,Sports,2025-11-16 19:18:47,fulfilled,yes,UPI,Bachittar Gopal,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10108,Oscar Borde,Delhi,Maharashtra,inactive,ORD100324,4586.54,Building Blocks,Toys & Games,2025-11-07 19:36:41,fulfilled,yes,Credit Card,Hemani Bakshi,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10263,Indali Sekhon,Nagercoil,Punjab,active,ORD100361,15691.78,Mixer Grinder,Home & Kitchen,2024-11-16 15:01:40,fulfilled,yes,UPI,Indali Sekhon,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10185,Urvi Bhavsar,Guwahati,Assam,dormant,ORD101487,5186.78,Face Cream,Beauty,2025-08-07 20:34:15,fulfilled,no,Cash,Urvi Bhavsar,SELL1012,Patla-Gaba Retail,Guwahati,3.5
CUST10375,Madhav Babu,Begusarai,Odisha,new,ORD101029,9684.98,T-Shirt,Fashion,2025-07-05 18:15:37,processing,no,Cash,Madhav Babu,SELL1020,Rastogi-Pathak Retail,Begusarai,4.7
CUST10042,Lavanya Barad,Korba,Gujarat,inactive,ORD100707,5230.24,Bed Sheet,Home & Kitchen,2025-06-18 00:50:00,fulfilled,no,UPI,Lavanya Barad,SELL1024,"Yadav, Loke and Oak Retail",Durg,4.9
CUST10375,Madhav Babu,Begusarai,Odisha,new,ORD100332,19761.51,Refrigerator,Home & Kitchen,2024-10-28 05:12:49,lost_parcel,yes,Cash,Madhav Babu,SELL1008,"Lalla, Bassi and Sharaf Retail",Begusarai,4.1
CUST10045,Indali Upadhyay,Jorhat,Karnataka,dormant,ORD100429,22699.71,Jacket,Fashion,2025-07-11 22:24:10,processing,yes,Cash,Ojas Suri,SELL1011,Kaul Inc Retail,Alwar,4.3
CUST10275,Warjas Tak,Karimnagar,Nagaland,active,ORD101242,14921.4,Screen Guard,Mobile Accessories,2024-11-13 06:04:20,fulfilled,yes,Cash,Warjas Tak,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10332,Akshay Nazareth,Tezpur,Sikkim,new,ORD100425,20988.79,Football,Sports,2025-04-14 02:56:30,fulfilled,yes,Credit Card,Akshay Nazareth,SELL1015,Madan-Kanda Retail,Pimpri-Chinchwad,4.3
CUST10350,Pranit Deshmukh,Dindigul,Madhya Pradesh,dormant,ORD100628,30007.55,Self Help Book,Books,2025-03-02 00:46:25,fulfilled,no,UPI,Pranit Deshmukh,SELL1022,"Dutta, Sami and Bhatt Retail",Dindigul,4.0
CUST10363,Qarin Yogi,New Delhi,West Bengal,new,ORD101111,4898.49,Sandals,Footwear,2024-05-21 22:26:33,fulfilled,no,Cash,Qarin Yogi,SELL1005,Ahuja-Dutta Retail,Mau,4.5
CUST10347,Darika Bains,Rohtak,Uttarakhand,active,ORD100677,18383.34,Silver Earrings,Jewelry,2026-01-19 08:02:52,fulfilled,no,Credit Card,Darika Bains,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10105,Omaja Kara,Hospet,Manipur,active,ORD100693,23973.2,Saree,Fashion,2025-07-18 21:44:43,returned,yes,Credit Card,Omaja Kara,SELL1006,Dugal-Kale Retail,Kota,4.8
CUST10087,Yatan Chadha,Hospet,Haryana,inactive,ORD100757,20458.11,Hair Oil,Beauty,2026-01-09 17:25:48,fulfilled,no,UPI,Gautami Sanghvi,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10174,Ekiya Babu,Bilaspur,Arunachal Pradesh,active,ORD100254,15880.74,Jacket,Fashion,2025-11-09 16:18:46,fulfilled,no,Credit Card,Ekiya Babu,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10001,Yashica Cherian,Guna,Punjab,active,ORD101094,17045.95,Face Wash,Beauty,2024-09-19 21:00:44,fulfilled,no,Cash,Yashica Cherian,SELL1009,Memon Ltd Retail,Guna,3.5
CUST10178,Darsh Srinivas,Purnia,Sikkim,dormant,ORD100916,3249.99,Biography,Books,2026-02-16 12:30:20,returned,no,Credit Card,Azaan Ravel,SELL1011,Kaul Inc Retail,Purnia,4.3
CUST10171,Tarak Kaul,Siliguri,Uttar Pradesh,dormant,ORD101185,28258.17,Saree,Fashion,2025-07-24 22:19:53,fulfilled,yes,Cash,Baghyawati Mishra,SELL1002,Balay-Balan Retail,Siliguri,3.9
CUST10174,Ekiya Babu,Bilaspur,Arunachal Pradesh,active,ORD100668,16755.49,Jeans,Fashion,2026-03-10 02:46:53,lost_parcel,no,UPI,Ekiya Babu,SELL1014,"Garg, Walla and Konda Retail",Bilaspur,4.5
CUST10264,Anvi Bhandari,Machilipatnam,Kerala,active,ORD100841,37423.1,Screen Guard,Mobile Accessories,2025-12-14 19:47:06,processing,no,Cash,Anvi Bhandari,SELL1013,Loke Ltd Retail,Machilipatnam,3.8
CUST10026,William Lanka,Mira-Bhayandar,Sikkim,new,ORD100806,14371.08,Bed Sheet,Home & Kitchen,2024-10-23 09:42:31,fulfilled,yes,Credit Card,William Lanka,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10019,Tanay Rattan,Dehradun,Madhya Pradesh,new,ORD101456,32433.15,Sandals,Footwear,2025-08-24 17:38:58,fulfilled,yes,Cash,Tanay Rattan,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Dehradun,3.7
CUST10251,Amol Parikh,Hapur,Haryana,new,ORD100086,10322.97,Kurta,Fashion,2026-05-11 22:23:13,fulfilled,no,UPI,Amol Parikh,SELL1017,Kakar PLC Retail,Rajpur Sonarpur,4.4
CUST10295,Yashasvi Shankar,Thrissur,Odisha,active,ORD101421,9180.07,Dumbbells,Sports,2024-06-05 02:43:48,returned,yes,Cash,Yashasvi Shankar,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10275,Warjas Tak,Karimnagar,Nagaland,active,ORD100265,34058.63,Board Game,Toys & Games,2026-01-23 10:23:03,fulfilled,yes,Credit Card,Warjas Tak,SELL1022,"Dutta, Sami and Bhatt Retail",Karimnagar,4.0
CUST10124,Raksha Sundaram,Bhopal,Rajasthan,active,ORD100287,25022.74,Headphones,Electronics,2025-07-11 13:34:48,returned,yes,UPI,Raksha Sundaram,SELL1006,Dugal-Kale Retail,Bhopal,4.8
CUST10094,Urvashi Wali,Khandwa,Telangana,active,ORD101483,765.22,Board Game,Toys & Games,2025-12-13 18:36:32,fulfilled,yes,Credit Card,Urvashi Wali,SELL1022,"Dutta, Sami and Bhatt Retail",Eluru,4.0
CUST10055,Yasti Solanki,Guwahati,Jharkhand,new,ORD100892,42882.85,Dumbbells,Sports,2026-01-08 21:02:42,fulfilled,no,Cash,Yasti Solanki,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10352,Jagat Gokhale,Dehri,Chhattisgarh,dormant,ORD101495,29121.76,Biography,Books,2025-07-09 19:14:52,fulfilled,no,Cash,Jagrati Tripathi,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10327,Balhaar Ranganathan,Gaya,Telangana,new,ORD100978,31375.85,Tablet,Electronics,2025-09-11 18:12:54,fulfilled,yes,Credit Card,Balhaar Ranganathan,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10241,Udarsh Bala,Navi Mumbai,Uttarakhand,dormant,ORD100534,44655.9,Smart Watch,Electronics,2024-12-21 22:36:45,fulfilled,no,Cash,Kevin Krish,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10105,Omaja Kara,Hospet,Manipur,active,ORD101000,21895.16,Self Help Book,Books,2024-06-04 16:59:32,fulfilled,no,Cash,Omaja Kara,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
CUST10007,Devika Rastogi,Bahraich,Mizoram,new,ORD100221,12516.99,Ring,Jewelry,2025-02-04 12:51:45,fulfilled,no,UPI,Devika Rastogi,SELL1007,Rai Inc Retail,Hapur,3.6
CUST10331,Ganga Gaba,Bardhaman,Tamil Nadu,new,ORD100113,27925.62,Running Shoes,Footwear,2025-02-13 04:12:56,returned,yes,Cash,Ganga Gaba,SELL1004,Saini and Sons Retail,Bardhaman,4.6
CUST10156,Nitesh Kurian,Sagar,Telangana,active,ORD100672,15622.17,Badminton Racket,Sports,2025-01-09 20:04:42,returned,no,Cash,Nitesh Kurian,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10099,Chasmum Atwal,Panipat,Arunachal Pradesh,new,ORD100583,7339.23,T-Shirt,Fashion,2025-04-17 19:41:03,fulfilled,no,Credit Card,Chasmum Atwal,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10284,Onveer Nazareth,Bhopal,Assam,new,ORD100174,13139.14,Fiction Novel,Books,2025-03-17 18:02:05,fulfilled,yes,Cash,Onveer Nazareth,SELL1024,"Yadav, Loke and Oak Retail",Bhopal,4.9
CUST10076,Zayyan Bumb,Surat,Telangana,active,ORD100535,31434.44,Fiction Novel,Books,2024-09-11 03:06:09,fulfilled,no,Credit Card,Zayyan Bumb,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10079,Urvashi Contractor,Kirari Suleman Nagar,Tamil Nadu,new,ORD101078,33435.17,Kurta,Fashion,2024-09-12 06:28:43,processing,yes,Credit Card,Urvashi Contractor,SELL1014,"Garg, Walla and Konda Retail",Kirari Suleman Nagar,4.5
CUST10044,Mohini Narasimhan,Coimbatore,Tripura,new,ORD101176,14785.55,Sandals,Footwear,2025-04-22 19:00:32,fulfilled,yes,UPI,Mohini Narasimhan,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10310,Manbir Kibe,Chapra,Tamil Nadu,new,ORD101106,8336.53,Laptop,Electronics,2025-11-06 07:28:06,returned,yes,Cash,Manbir Kibe,SELL1021,"Tak, Chand and Batta Retail",Jamnagar,4.5
CUST10253,Parth Shetty,South Dumdum,Uttar Pradesh,inactive,ORD100982,2298.72,Laptop,Electronics,2025-06-12 00:56:27,fulfilled,yes,Credit Card,Parth Shetty,SELL1004,Saini and Sons Retail,South Dumdum,4.6
CUST10158,Mekhala Pau,Tenali,Andhra Pradesh,new,ORD100285,32496.59,Fiction Novel,Books,2026-04-16 02:17:07,fulfilled,yes,Cash,Mekhala Pau,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10129,Rayaan Trivedi,Coimbatore,Himachal Pradesh,active,ORD100867,43950.01,Face Cream,Beauty,2024-09-01 05:48:20,fulfilled,no,UPI,Rayaan Trivedi,SELL1010,Boase Inc Retail,Coimbatore,3.8
CUST10067,Tanish Bhatt,Vellore,Karnataka,active,ORD100374,18214.16,Bracelet,Jewelry,2025-12-25 21:17:27,returned,yes,UPI,Tanish Bhatt,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10229,Laksh Dubey,Sagar,West Bengal,dormant,ORD101196,10451.75,Phone Case,Mobile Accessories,2026-02-19 11:29:10,fulfilled,yes,Credit Card,Laksh Dubey,SELL1001,Chaudry Ltd Retail,Gudivada,3.5
CUST10295,Yashasvi Shankar,Thrissur,Odisha,active,ORD100031,17302.28,Bracelet,Jewelry,2024-06-02 20:29:18,fulfilled,yes,UPI,Yashasvi Shankar,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10205,Pushti Ravel,Ramagundam,Bihar,active,ORD100551,20486.4,Laptop,Electronics,2024-05-22 11:01:43,fulfilled,no,Cash,Pushti Ravel,SELL1016,Balay LLC Retail,Agartala,3.8
CUST10020,Madhavi Lanka,Baranagar,Maharashtra,active,ORD100210,7050.18,Face Wash,Beauty,2025-01-12 04:09:50,fulfilled,no,Cash,Madhavi Lanka,SELL1014,"Garg, Walla and Konda Retail",Surendranagar Dudhrej,4.5
CUST10331,Ganga Gaba,Bardhaman,Tamil Nadu,new,ORD101046,12417.14,Bracelet,Jewelry,2026-01-03 23:50:46,returned,yes,Cash,Ganga Gaba,SELL1008,"Lalla, Bassi and Sharaf Retail",Burhanpur,4.1
CUST10248,Aarav Pandit,Aurangabad,Maharashtra,active,ORD100923,13193.23,Laptop,Electronics,2024-08-02 02:44:03,fulfilled,yes,Credit Card,Aarav Pandit,SELL1023,"Sidhu, Wadhwa and Krishnamurthy Retail",Aurangabad,3.7
CUST10173,Imaran Bal,Kanpur,Kerala,active,ORD100809,9468.68,Phone Case,Mobile Accessories,2026-01-19 21:12:06,fulfilled,no,Cash,Imaran Bal,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10145,Wridesh Tank,Ahmednagar,Manipur,dormant,ORD100617,14410.6,Charger,Mobile Accessories,2024-05-27 18:02:54,returned,no,Cash,Hemal Dara,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10195,Devika Nair,Faridabad,Chhattisgarh,new,ORD100932,41678.32,Puzzle,Toys & Games,2025-08-15 20:13:46,processing,yes,Cash,Devika Nair,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10278,Jeremiah Nadig,Hospet,Manipur,dormant,ORD100619,26615.56,Face Wash,Beauty,2025-04-13 13:25:46,fulfilled,yes,Credit Card,Vanya Bobal,SELL1010,Boase Inc Retail,Ramagundam,3.8
CUST10094,Urvashi Wali,Khandwa,Telangana,active,ORD100188,433.79,Face Wash,Beauty,2024-09-05 09:05:36,fulfilled,yes,UPI,Urvashi Wali,SELL1002,Balay-Balan Retail,Khandwa,3.9
CUST10256,Urvashi Kulkarni,Jhansi,Jharkhand,new,ORD100710,18017.12,Charger,Mobile Accessories,2025-11-25 01:17:45,fulfilled,yes,UPI,Urvashi Kulkarni,SELL1003,Tiwari PLC Retail,Jhansi,3.8
CUST10355,Anya Gulati,Patna,Uttar Pradesh,inactive,ORD100936,6886.47,Face Wash,Beauty,2026-02-10 19:37:52,returned,no,Credit Card,Anthony Bhattacharyya,SELL1018,"Tata, Randhawa and Shanker Retail",Bilaspur,4.7
CUST10111,Pavani Contractor,Jalgaon,Himachal Pradesh,inactive,ORD101168,21921.75,Cookware Set,Home & Kitchen,2025-05-30 11:47:35,returned,yes,Cash,Pavani Contractor,SELL1017,Kakar PLC Retail,Jalgaon,4.4
CUST10349,Darpan Biswas,Patna,Jharkhand,new,ORD101219,41060.62,Smartphone,Electronics,2025-03-04 17:15:03,fulfilled,no,UPI,Darpan Biswas,SELL1019,Koshy Ltd Retail,Patna,3.5
CUST10318,Bhavna Dara,Tenali,Uttarakhand,active,ORD101097,36119.33,Running Shoes,Footwear,2026-01-25 13:56:30,processing,yes,UPI,Bhavna Dara,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10148,Zashil Shan,Davanagere,Madhya Pradesh,active,ORD100901,37107.13,Bed Sheet,Home & Kitchen,2024-11-03 13:12:18,returned,no,Cash,Zashil Shan,SELL1007,Rai Inc Retail,Davanagere,3.6
CUST10117,Arunima Golla,Pallavaram,Assam,dormant,ORD100083,11692.83,Bed Sheet,Home & Kitchen,2026-04-09 22:08:19,fulfilled,no,Credit Card,Anika Batra,SELL1002,Balay-Balan Retail,Pallavaram,3.9
CUST10185,Urvi Bhavsar,Guwahati,Assam,dormant,ORD100701,40911.17,Smartphone,Electronics,2024-11-04 02:40:01,processing,yes,Credit Card,Urvi Bhavsar,SELL1009,Memon Ltd Retail,Gangtok,3.5
CUST10211,Aahana Hora,Madanapalle,Chhattisgarh,active,ORD100048,15726.39,Phone Case,Mobile Accessories,2025-05-12 01:15:55,lost_parcel,yes,UPI,Aahana Hora,SELL1012,Patla-Gaba Retail,Raichur,3.5
CUST10116,Ansh Luthra,Akola,Meghalaya,new,ORD101283,23632.28,Charger,Mobile Accessories,2025-03-25 04:09:40,processing,no,Credit Card,Ansh Luthra,SELL1019,Koshy Ltd Retail,Bhimavaram,3.5
CUST10199,Darika Bath,Tenali,Punjab,new,ORD100155,43510.86,Face Wash,Beauty,2025-01-14 23:26:56,fulfilled,no,UPI,Darika Bath,SELL1011,Kaul Inc Retail,Tenali,4.3
CUST10221,Reva Viswanathan,Bharatpur,Kerala,new,ORD101151,35725.69,Football,Sports,2024-11-11 18:05:38,processing,yes,UPI,Reva Viswanathan,SELL1003,Tiwari PLC Retail,Kishanganj,3.8
CUST10259,Watika Tank,Kadapa,Himachal Pradesh,active,ORD101141,7748.22,Badminton Racket,Sports,2025-03-08 01:54:47,fulfilled,no,Cash,Watika Tank,SELL1004,Saini and Sons Retail,Giridih,4.6
CUST10002,Michael Prakash,Panvel,Tripura,active,ORD100974,5512.37,Jacket,Fashion,2024-09-12 23:37:03,fulfilled,no,Cash,Michael Prakash,SELL1020,Rastogi-Pathak Retail,Durgapur,4.7
CUST10104,Max Dixit,Guwahati,Haryana,active,ORD101057,7267.32,Tablet,Electronics,2025-07-15 14:51:44,fulfilled,no,Credit Card,Max Dixit,SELL1024,"Yadav, Loke and Oak Retail",Guwahati,4.9
CUST10342,Sanya Wable,Solapur,Odisha,new,ORD100807,2883.16,Screen Guard,Mobile Accessories,2025-01-02 00:39:13,fulfilled,no,Cash,Sanya Wable,SELL1013,Loke Ltd Retail,Narasaraopet,3.8
CUST10281,Ekantika Kar,Kadapa,Jharkhand,new,ORD101229,5949.11,Smart Watch,Electronics,2024-12-11 03:04:27,fulfilled,no,Credit Card,Ekantika Kar,SELL1000,"Choudhury, Bakshi and Maharaj Retail",Rajahmundry,4.5
